matchid,duration,winner,hero_1_A,hero_2_A,hero_3_A,hero_4_A,hero_5_A,hero_6_A,hero_1_B,hero_2_B,hero_3_B,hero_4_B,hero_5_B,hero_6_B
6429452,43:44,1,bebop,kelvin,warden,shiv,haze,mcginnis,grey talon,abrams,viscous,infernus,ivy,seven
6429456,37:47,0,seven,grey talon,shiv,mo & krill,haze,lady geist,vindicta,bebop,abrams,pocket,warden,lash
6429464,32:17,0,shiv,mcginnis,paradox,yamato,lady geist,haze,wraith,kelvin,viscous,infernus,vindicta,ivy
6429467,40:27,0,ivy,vindicta,kelvin,mcginnis,haze,dynamo,seven,abrams,pocket,infernus,wraith,bebop
6429468,35:35,1,haze,seven,lash,grey talon,yamato,abrams,vindicta,wraith,lady geist,warden,mo & krill,bebop
6429469,35:48,0,bebop,infernus,warden,vindicta,dynamo,haze,yamato,lash,abrams,mcginnis,seven,shiv
6429470,51:49,1,grey talon,lash,bebop,viscous,mcginnis,infernus,shiv,haze,lady geist,wraith,warden,seven
6429474,16:12,1,ivy,vindicta,bebop,haze,lady geist,dynamo,pocket,infernus,grey talon,seven,mcginnis,wraith
6429476,35:08,0,warden,seven,pocket,ivy,lash,bebop,mcginnis,abrams,haze,viscous,vindicta,lady geist
6429477,39:13,0,warden,viscous,haze,lady geist,seven,shiv,infernus,vindicta,mcginnis,lash,mo & krill,paradox
6429480,39:37,1,lady geist,yamato,infernus,wraith,kelvin,seven,grey talon,haze,bebop,shiv,mcginnis,vindicta
6429481,23:13,1,mo & krill,bebop,seven,viscous,lady geist,infernus,pocket,kelvin,grey talon,dynamo,shiv,wraith
6429482,38:19,1,wraith,vindicta,paradox,haze,mo & krill,kelvin,infernus,yamato,seven,shiv,lash,dynamo
6429483,33:47,0,pocket,kelvin,haze,grey talon,abrams,bebop,paradox,wraith,shiv,seven,vindicta,infernus
6429488,53:26,0,lash,seven,lady geist,warden,grey talon,yamato,haze,vindicta,shiv,wraith,paradox,mcginnis
6429490,39:52,0,wraith,bebop,warden,haze,mcginnis,dynamo,infernus,lady geist,kelvin,seven,viscous,shiv
6429491,20:43,1,yamato,infernus,paradox,wraith,bebop,seven,mcginnis,haze,mo & krill,kelvin,shiv,lady geist
6429492,39:21,1,mcginnis,viscous,bebop,wraith,warden,shiv,seven,lady geist,dynamo,infernus,haze,vindicta
6429496,26:41,1,abrams,dynamo,viscous,haze,wraith,warden,seven,lady geist,bebop,shiv,yamato,infernus
6429497,23:58,1,paradox,mcginnis,seven,yamato,bebop,kelvin,abrams,vindicta,haze,infernus,wraith,viscous
6429503,41:32,1,infernus,lady geist,seven,grey talon,paradox,shiv,yamato,haze,mo & krill,warden,mcginnis,wraith
6429506,8:20,1,bebop,haze,lady geist,vindicta,abrams,infernus,wraith,pocket,warden,mcginnis,ivy,seven
6429507,30:47,0,kelvin,lady geist,lash,seven,viscous,abrams,bebop,vindicta,warden,haze,wraith,mo & krill
6429509,22:07,0,dynamo,haze,grey talon,lady geist,warden,wraith,lash,mcginnis,seven,infernus,vindicta,yamato
6429510,36:44,1,ivy,infernus,lady geist,haze,seven,wraith,paradox,abrams,warden,vindicta,grey talon,viscous
6429512,41:24,0,mcginnis,vindicta,viscous,seven,abrams,mo & krill,haze,warden,kelvin,infernus,shiv,dynamo
6429514,40:56,0,seven,haze,infernus,vindicta,bebop,wraith,viscous,lash,mo & krill,abrams,mcginnis,grey talon
6429515,36:40,0,infernus,seven,mcginnis,haze,warden,vindicta,ivy,wraith,lady geist,yamato,paradox,lash
6429516,27:21,0,ivy,haze,viscous,kelvin,vindicta,seven,bebop,yamato,abrams,grey talon,mcginnis,wraith
6429517,29:30,1,vindicta,dynamo,viscous,wraith,seven,kelvin,haze,abrams,pocket,mcginnis,infernus,lady geist
6429518,17:35,0,seven,bebop,paradox,infernus,viscous,haze,grey talon,shiv,lash,vindicta,mcginnis,warden
6429519,22:40,1,ivy,seven,shiv,vindicta,infernus,wraith,haze,grey talon,bebop,mcginnis,abrams,lady geist
6429520,34:09,1,dynamo,pocket,haze,mo & krill,bebop,lash,seven,abrams,vindicta,grey talon,mcginnis,wraith
6429522,29:51,0,wraith,mcginnis,viscous,abrams,seven,vindicta,bebop,pocket,paradox,kelvin,grey talon,haze
6429523,27:57,1,paradox,viscous,grey talon,wraith,vindicta,warden,lash,mo & krill,dynamo,seven,pocket,haze
6429524,35:24,1,seven,vindicta,mo & krill,kelvin,paradox,abrams,bebop,haze,viscous,lady geist,pocket,grey talon
6429529,21:39,1,shiv,warden,haze,ivy,pocket,paradox,wraith,mcginnis,seven,infernus,viscous,dynamo
6429532,39:54,1,paradox,wraith,mcginnis,viscous,bebop,lady geist,warden,grey talon,infernus,seven,haze,dynamo
6429533,43:31,1,grey talon,paradox,ivy,viscous,wraith,lash,bebop,seven,yamato,vindicta,haze,pocket
6429535,31:36,0,mcginnis,seven,lady geist,grey talon,dynamo,lash,ivy,warden,vindicta,bebop,wraith,infernus
6429536,26:51,1,haze,infernus,grey talon,bebop,wraith,yamato,vindicta,paradox,seven,kelvin,abrams,viscous
6429537,46:30,1,bebop,paradox,mcginnis,seven,haze,dynamo,pocket,grey talon,vindicta,kelvin,wraith,shiv
6429538,29:24,1,grey talon,ivy,lady geist,abrams,warden,kelvin,infernus,wraith,haze,mcginnis,vindicta,seven
6429539,30:19,0,warden,lady geist,kelvin,haze,seven,viscous,mo & krill,mcginnis,vindicta,bebop,wraith,infernus
6429540,12:30,1,wraith,grey talon,vindicta,viscous,haze,warden,lady geist,seven,infernus,lash,kelvin,mcginnis
6429541,21:21,1,abrams,lady geist,wraith,ivy,vindicta,mcginnis,bebop,yamato,mo & krill,warden,grey talon,seven
6429542,45:03,0,lady geist,grey talon,wraith,dynamo,lash,abrams,seven,infernus,mcginnis,paradox,haze,mo & krill
6429544,26:34,0,seven,abrams,bebop,mcginnis,haze,ivy,mo & krill,dynamo,infernus,lady geist,wraith,paradox
6429549,7:41,0,bebop,ivy,vindicta,wraith,abrams,pocket,grey talon,paradox,haze,seven,dynamo,viscous
6429550,32:12,0,vindicta,paradox,abrams,wraith,bebop,seven,grey talon,dynamo,yamato,mo & krill,mcginnis,haze
6429551,29:22,0,mo & krill,mcginnis,haze,grey talon,seven,paradox,dynamo,lash,yamato,vindicta,shiv,infernus
6429556,37:08,1,kelvin,haze,shiv,wraith,infernus,mo & krill,abrams,mcginnis,lady geist,pocket,paradox,seven
6429557,37:51,1,lash,grey talon,mcginnis,dynamo,paradox,vindicta,seven,haze,pocket,yamato,infernus,shiv
6429558,44:11,1,pocket,shiv,paradox,viscous,abrams,lash,infernus,kelvin,warden,bebop,seven,haze
6429560,28:42,1,bebop,grey talon,viscous,mo & krill,yamato,lady geist,ivy,shiv,vindicta,paradox,mcginnis,abrams
6429563,13:47,0,haze,grey talon,infernus,vindicta,pocket,paradox,shiv,bebop,wraith,viscous,yamato,lash
6429564,35:33,0,seven,warden,mcginnis,ivy,paradox,dynamo,infernus,shiv,yamato,haze,lash,grey talon
6429567,37:09,0,vindicta,ivy,pocket,haze,kelvin,wraith,yamato,mcginnis,seven,infernus,grey talon,lash
6429568,32:45,0,bebop,haze,viscous,infernus,mcginnis,abrams,paradox,wraith,kelvin,seven,dynamo,mo & krill
6429571,40:10,0,vindicta,infernus,pocket,lady geist,warden,haze,abrams,kelvin,seven,viscous,bebop,grey talon
6429572,36:34,1,yamato,lash,haze,vindicta,infernus,mo & krill,seven,wraith,shiv,abrams,warden,bebop
6429573,24:45,1,kelvin,lash,viscous,dynamo,haze,bebop,infernus,wraith,grey talon,yamato,mcginnis,mo & krill
6429574,35:57,1,pocket,kelvin,mo & krill,lash,lady geist,warden,wraith,viscous,mcginnis,abrams,haze,infernus
6429575,40:11,1,mo & krill,lady geist,viscous,vindicta,bebop,wraith,lash,paradox,seven,mcginnis,grey talon,haze
6429577,30:26,1,lash,wraith,lady geist,mcginnis,infernus,grey talon,haze,vindicta,bebop,kelvin,seven,abrams
6429578,32:10,0,warden,lash,haze,abrams,dynamo,kelvin,wraith,mo & krill,seven,bebop,infernus,grey talon
6429579,18:50,0,vindicta,yamato,pocket,mcginnis,ivy,dynamo,haze,warden,lady geist,infernus,viscous,paradox
6429580,35:00,0,grey talon,wraith,seven,bebop,kelvin,shiv,haze,infernus,mcginnis,lash,pocket,yamato
6429581,44:02,0,haze,seven,dynamo,paradox,warden,yamato,bebop,kelvin,wraith,ivy,vindicta,infernus
6429582,24:55,1,paradox,lady geist,infernus,grey talon,vindicta,pocket,haze,mo & krill,kelvin,seven,ivy,yamato
6429585,46:54,0,mcginnis,haze,lash,infernus,seven,bebop,grey talon,vindicta,wraith,viscous,lady geist,pocket
6429586,39:27,0,pocket,viscous,mcginnis,lash,dynamo,paradox,mo & krill,seven,yamato,grey talon,infernus,vindicta
6429587,24:56,1,seven,paradox,dynamo,mcginnis,bebop,wraith,yamato,warden,infernus,haze,abrams,mo & krill
6429588,30:01,1,haze,pocket,viscous,warden,dynamo,wraith,ivy,yamato,seven,infernus,mcginnis,abrams
6429589,25:04,1,haze,viscous,paradox,vindicta,shiv,yamato,kelvin,infernus,seven,warden,lady geist,lash
6429590,18:05,0,vindicta,warden,lady geist,mcginnis,grey talon,viscous,shiv,ivy,yamato,infernus,pocket,dynamo
6429591,30:53,0,yamato,wraith,shiv,seven,ivy,infernus,paradox,warden,kelvin,mcginnis,haze,grey talon
6429592,13:04,0,warden,infernus,haze,dynamo,mcginnis,kelvin,pocket,wraith,vindicta,abrams,bebop,seven
6429593,23:28,1,viscous,grey talon,haze,mo & krill,vindicta,mcginnis,dynamo,wraith,bebop,infernus,kelvin,seven
6429596,40:11,1,pocket,yamato,viscous,shiv,paradox,grey talon,mcginnis,dynamo,seven,wraith,warden,haze
6429597,32:58,0,bebop,haze,seven,wraith,abrams,infernus,lash,grey talon,dynamo,mcginnis,mo & krill,yamato
6429598,16:21,0,dynamo,lady geist,wraith,vindicta,paradox,seven,viscous,haze,kelvin,infernus,yamato,shiv
6429599,4:25,0,seven,wraith,warden,lash,grey talon,infernus,vindicta,yamato,lady geist,kelvin,paradox,haze
6429602,43:03,0,mcginnis,lady geist,viscous,dynamo,haze,wraith,grey talon,seven,shiv,kelvin,infernus,vindicta
6429603,12:42,1,kelvin,lady geist,haze,vindicta,wraith,seven,abrams,infernus,warden,dynamo,mcginnis,bebop
6429611,27:08,1,wraith,bebop,mcginnis,paradox,abrams,seven,kelvin,viscous,vindicta,mo & krill,shiv,pocket
6429613,47:02,0,grey talon,shiv,yamato,lash,vindicta,haze,seven,infernus,pocket,bebop,wraith,lady geist
6429614,21:28,0,lash,lady geist,haze,infernus,wraith,mcginnis,viscous,abrams,shiv,vindicta,bebop,kelvin
6429619,26:08,1,mo & krill,shiv,yamato,mcginnis,ivy,seven,vindicta,wraith,haze,pocket,infernus,paradox
6429621,37:47,0,dynamo,abrams,lady geist,seven,haze,kelvin,pocket,bebop,warden,wraith,viscous,mo & krill
6429624,19:30,1,vindicta,warden,infernus,abrams,yamato,grey talon,wraith,seven,lady geist,kelvin,shiv,haze
6429625,30:52,1,abrams,warden,vindicta,mcginnis,bebop,yamato,seven,grey talon,mo & krill,haze,infernus,wraith
6429626,31:14,0,seven,shiv,abrams,viscous,ivy,paradox,kelvin,vindicta,grey talon,haze,mcginnis,yamato
6429627,30:48,0,grey talon,vindicta,warden,wraith,haze,mo & krill,mcginnis,infernus,bebop,seven,kelvin,ivy
6429628,36:21,0,grey talon,dynamo,haze,infernus,vindicta,kelvin,lady geist,paradox,bebop,abrams,wraith,seven
6429629,36:38,0,vindicta,mcginnis,paradox,kelvin,yamato,abrams,warden,haze,ivy,wraith,dynamo,grey talon
6429632,34:12,1,vindicta,lady geist,haze,viscous,mo & krill,mcginnis,seven,abrams,yamato,ivy,shiv,infernus
6429636,36:08,1,vindicta,grey talon,lash,mo & krill,bebop,seven,abrams,yamato,infernus,mcginnis,haze,shiv
6429637,33:53,0,viscous,dynamo,kelvin,seven,grey talon,wraith,haze,ivy,infernus,pocket,mo & krill,lady geist
6429638,38:44,0,haze,bebop,wraith,kelvin,paradox,pocket,infernus,seven,dynamo,ivy,shiv,mcginnis
6429645,37:08,1,grey talon,infernus,kelvin,lady geist,vindicta,warden,yamato,abrams,seven,bebop,mo & krill,shiv
6429649,29:50,0,seven,mcginnis,pocket,wraith,mo & krill,haze,paradox,bebop,viscous,yamato,infernus,lady geist
6429650,45:07,0,yamato,warden,viscous,lash,vindicta,dynamo,infernus,haze,seven,bebop,grey talon,kelvin
6429652,50:06,1,abrams,mcginnis,vindicta,wraith,pocket,grey talon,lady geist,bebop,seven,kelvin,shiv,haze
6429653,15:29,1,bebop,dynamo,mcginnis,haze,ivy,shiv,infernus,seven,paradox,lash,lady geist,vindicta
6429654,37:39,1,haze,shiv,viscous,paradox,kelvin,lady geist,mo & krill,dynamo,abrams,vindicta,seven,wraith
6429658,43:49,1,pocket,mo & krill,abrams,shiv,mcginnis,wraith,seven,haze,ivy,vindicta,bebop,kelvin
6429659,29:49,0,dynamo,haze,grey talon,yamato,shiv,bebop,seven,abrams,mcginnis,wraith,vindicta,ivy
6429660,36:09,1,mcginnis,shiv,haze,paradox,infernus,bebop,grey talon,viscous,lash,seven,warden,wraith
6429661,21:15,1,shiv,pocket,yamato,ivy,abrams,wraith,lady geist,warden,infernus,mcginnis,seven,kelvin
6429664,25:39,0,haze,warden,mcginnis,seven,wraith,infernus,dynamo,lash,kelvin,bebop,lady geist,yamato
6429666,39:43,1,seven,warden,yamato,mcginnis,wraith,infernus,kelvin,grey talon,paradox,vindicta,shiv,haze
6429667,33:26,0,abrams,vindicta,lady geist,paradox,seven,haze,shiv,kelvin,mcginnis,warden,wraith,lash
6429668,43:07,0,shiv,warden,wraith,seven,dynamo,viscous,lady geist,haze,lash,infernus,grey talon,mcginnis
6429669,37:42,0,lady geist,seven,mo & krill,haze,vindicta,infernus,abrams,paradox,dynamo,warden,mcginnis,wraith
6429670,31:06,1,vindicta,bebop,lady geist,haze,wraith,kelvin,abrams,shiv,yamato,pocket,dynamo,viscous
6429671,34:07,1,abrams,haze,wraith,infernus,dynamo,mcginnis,seven,vindicta,paradox,lady geist,kelvin,bebop
6429672,35:02,0,seven,yamato,shiv,mcginnis,haze,infernus,viscous,lash,pocket,wraith,paradox,vindicta
6429675,45:22,0,pocket,grey talon,infernus,lady geist,dynamo,kelvin,ivy,seven,bebop,vindicta,mcginnis,paradox
6429678,29:49,0,mcginnis,warden,dynamo,haze,vindicta,abrams,infernus,viscous,ivy,wraith,seven,kelvin
6429679,25:25,0,grey talon,haze,abrams,mcginnis,seven,ivy,pocket,infernus,vindicta,shiv,kelvin,dynamo
6429682,33:25,1,wraith,yamato,viscous,grey talon,infernus,seven,haze,pocket,warden,shiv,mcginnis,bebop
6429683,27:26,1,kelvin,wraith,viscous,infernus,mo & krill,haze,paradox,abrams,vindicta,warden,lady geist,shiv
6429684,38:23,0,yamato,lady geist,kelvin,seven,haze,infernus,paradox,dynamo,lash,bebop,viscous,ivy
6429691,31:03,0,mo & krill,ivy,wraith,lash,abrams,yamato,haze,seven,shiv,paradox,bebop,kelvin
6429692,33:29,0,bebop,mo & krill,shiv,dynamo,wraith,haze,kelvin,lady geist,seven,infernus,pocket,paradox
6429693,37:19,0,vindicta,wraith,kelvin,infernus,ivy,haze,abrams,mo & krill,mcginnis,lash,warden,grey talon
6429695,14:34,1,haze,mcginnis,abrams,paradox,yamato,viscous,vindicta,seven,grey talon,ivy,wraith,infernus
6429696,22:21,0,haze,vindicta,mo & krill,grey talon,wraith,paradox,warden,viscous,kelvin,mcginnis,infernus,seven
6429697,27:29,1,viscous,warden,seven,lady geist,vindicta,grey talon,bebop,mcginnis,ivy,haze,paradox,wraith
6429699,41:08,0,infernus,seven,grey talon,warden,wraith,pocket,lash,kelvin,haze,viscous,paradox,yamato
6429700,23:35,0,paradox,infernus,pocket,wraith,mcginnis,seven,abrams,mo & krill,yamato,vindicta,grey talon,ivy
6429701,24:26,0,lash,vindicta,dynamo,bebop,shiv,abrams,pocket,lady geist,wraith,seven,kelvin,warden
6429702,36:16,1,seven,infernus,dynamo,mo & krill,grey talon,shiv,lash,mcginnis,abrams,haze,viscous,wraith
6429704,36:24,0,mcginnis,seven,paradox,ivy,viscous,infernus,haze,yamato,mo & krill,lady geist,abrams,vindicta
6429705,27:23,1,abrams,paradox,seven,pocket,warden,bebop,mo & krill,wraith,ivy,vindicta,infernus,haze
6429706,36:03,0,abrams,haze,ivy,grey talon,seven,bebop,wraith,vindicta,paradox,infernus,kelvin,viscous
6429707,56:38,0,abrams,viscous,bebop,infernus,lady geist,seven,grey talon,kelvin,vindicta,mcginnis,haze,pocket
6429708,21:49,0,grey talon,infernus,bebop,lady geist,mcginnis,vindicta,wraith,viscous,seven,paradox,kelvin,lash
6429709,28:43,0,bebop,haze,lady geist,seven,wraith,shiv,mcginnis,lash,paradox,dynamo,infernus,vindicta
6429711,33:17,0,abrams,kelvin,grey talon,lash,haze,dynamo,bebop,warden,vindicta,pocket,viscous,seven
6429712,18:34,0,seven,bebop,shiv,warden,abrams,pocket,infernus,mcginnis,wraith,lash,vindicta,haze
6429716,27:17,0,bebop,pocket,abrams,wraith,warden,grey talon,seven,mcginnis,infernus,dynamo,kelvin,lash
6429717,27:02,1,mcginnis,seven,grey talon,wraith,paradox,infernus,pocket,abrams,lady geist,mo & krill,yamato,bebop
6429718,38:01,0,wraith,seven,viscous,lash,vindicta,abrams,grey talon,pocket,shiv,haze,paradox,mcginnis
6429719,49:58,0,vindicta,haze,pocket,wraith,abrams,ivy,bebop,seven,infernus,kelvin,paradox,viscous
6429724,39:47,1,vindicta,wraith,haze,abrams,grey talon,pocket,lash,bebop,seven,lady geist,infernus,mcginnis
6429728,18:46,1,ivy,pocket,haze,bebop,viscous,wraith,yamato,lash,mo & krill,vindicta,warden,dynamo
6429729,16:08,0,warden,wraith,vindicta,lash,infernus,seven,pocket,abrams,mcginnis,haze,bebop,grey talon
6429730,23:47,1,ivy,infernus,kelvin,wraith,mo & krill,bebop,lady geist,pocket,vindicta,seven,haze,abrams
6429731,28:43,1,infernus,grey talon,dynamo,vindicta,yamato,viscous,wraith,haze,seven,abrams,bebop,shiv
6429732,44:56,1,warden,mcginnis,paradox,haze,seven,shiv,lady geist,abrams,wraith,ivy,infernus,lash
6429735,40:52,0,shiv,abrams,warden,infernus,mo & krill,mcginnis,haze,viscous,seven,wraith,grey talon,lady geist
6429736,55:38,0,shiv,haze,seven,mcginnis,infernus,abrams,wraith,yamato,dynamo,vindicta,kelvin,ivy
6429739,36:03,1,mcginnis,lady geist,wraith,lash,seven,paradox,yamato,kelvin,bebop,warden,abrams,infernus
6429741,30:50,0,paradox,seven,ivy,yamato,kelvin,lash,shiv,bebop,infernus,mo & krill,wraith,abrams
6429742,36:20,0,wraith,bebop,haze,abrams,seven,infernus,grey talon,paradox,warden,yamato,mcginnis,vindicta
6429743,14:25,1,pocket,haze,warden,bebop,mcginnis,dynamo,kelvin,wraith,viscous,vindicta,seven,grey talon
6429746,32:31,0,vindicta,ivy,dynamo,grey talon,abrams,haze,wraith,seven,shiv,kelvin,infernus,bebop
6429747,24:13,0,shiv,abrams,viscous,wraith,mcginnis,seven,bebop,haze,pocket,dynamo,vindicta,lady geist
6429749,41:50,0,kelvin,grey talon,lady geist,ivy,paradox,infernus,haze,abrams,seven,viscous,wraith,bebop
6429750,19:30,0,mo & krill,warden,haze,mcginnis,vindicta,kelvin,pocket,shiv,seven,abrams,lady geist,infernus
6429751,18:44,0,seven,yamato,infernus,kelvin,warden,vindicta,mo & krill,wraith,mcginnis,haze,abrams,lash
6429752,39:43,1,vindicta,seven,infernus,grey talon,dynamo,wraith,lash,bebop,mo & krill,haze,lady geist,kelvin
6429753,36:06,0,mcginnis,kelvin,bebop,wraith,lady geist,infernus,abrams,vindicta,seven,haze,dynamo,pocket
6429756,45:50,0,haze,grey talon,wraith,lady geist,abrams,infernus,vindicta,ivy,paradox,seven,viscous,kelvin
6429757,33:10,0,abrams,haze,bebop,paradox,seven,viscous,warden,pocket,grey talon,kelvin,lash,mcginnis
6429759,38:52,1,grey talon,bebop,seven,lady geist,infernus,yamato,pocket,vindicta,viscous,paradox,haze,kelvin
6429762,29:23,0,lady geist,vindicta,haze,seven,kelvin,mo & krill,lash,wraith,pocket,paradox,mcginnis,abrams
6429763,46:41,1,mo & krill,lady geist,pocket,infernus,kelvin,vindicta,grey talon,haze,dynamo,yamato,warden,seven
6429768,43:02,0,viscous,seven,kelvin,bebop,wraith,dynamo,infernus,mcginnis,lady geist,haze,ivy,pocket
6429769,37:02,0,pocket,seven,paradox,ivy,abrams,grey talon,dynamo,vindicta,wraith,mo & krill,mcginnis,infernus
6429770,19:31,1,viscous,lady geist,mcginnis,abrams,warden,infernus,vindicta,seven,dynamo,wraith,paradox,haze
6429772,24:52,0,paradox,wraith,seven,mcginnis,viscous,mo & krill,shiv,lady geist,yamato,grey talon,ivy,warden
6429776,40:11,0,wraith,lady geist,kelvin,grey talon,viscous,haze,seven,infernus,bebop,abrams,lash,vindicta
6429777,27:33,1,seven,haze,yamato,vindicta,kelvin,mcginnis,dynamo,shiv,ivy,bebop,viscous,wraith
6429781,29:44,1,lady geist,viscous,bebop,abrams,seven,vindicta,haze,grey talon,wraith,paradox,mo & krill,lash
6429782,48:42,1,mcginnis,grey talon,shiv,warden,kelvin,dynamo,vindicta,lady geist,paradox,seven,pocket,wraith
6429783,34:52,1,mcginnis,vindicta,paradox,wraith,warden,infernus,abrams,viscous,seven,grey talon,haze,lady geist
6429786,11:33,1,vindicta,kelvin,haze,yamato,viscous,wraith,grey talon,seven,abrams,pocket,ivy,infernus
6429787,33:09,0,haze,yamato,abrams,seven,grey talon,pocket,kelvin,bebop,warden,dynamo,wraith,infernus
6429788,44:08,1,kelvin,warden,shiv,mcginnis,haze,dynamo,mo & krill,infernus,grey talon,bebop,seven,paradox
6429789,22:54,0,yamato,paradox,dynamo,seven,warden,shiv,vindicta,abrams,mcginnis,wraith,grey talon,infernus
6429790,18:56,1,wraith,kelvin,vindicta,pocket,ivy,dynamo,infernus,seven,abrams,viscous,haze,grey talon
6429792,26:22,1,paradox,ivy,mcginnis,grey talon,lash,bebop,infernus,warden,abrams,seven,kelvin,haze
6429793,21:09,1,wraith,lady geist,yamato,paradox,kelvin,dynamo,mo & krill,vindicta,pocket,abrams,haze,lash
6429799,45:04,0,paradox,infernus,abrams,shiv,mcginnis,kelvin,bebop,vindicta,seven,grey talon,haze,pocket
6429801,19:10,0,lady geist,haze,paradox,wraith,yamato,viscous,vindicta,infernus,ivy,grey talon,shiv,lash
6429803,13:52,0,pocket,infernus,wraith,mcginnis,bebop,ivy,paradox,abrams,vindicta,seven,lady geist,dynamo
6429804,15:17,1,warden,haze,viscous,paradox,kelvin,vindicta,lash,shiv,lady geist,seven,yamato,mcginnis
6429805,30:31,0,viscous,mcginnis,shiv,abrams,infernus,haze,seven,kelvin,warden,lady geist,bebop,vindicta
6429806,3:06,0,grey talon,warden,lash,shiv,mcginnis,wraith,bebop,seven,infernus,ivy,haze,vindicta
6429807,38:21,0,seven,lash,dynamo,infernus,bebop,vindicta,haze,viscous,wraith,kelvin,mcginnis,warden
6429808,46:52,0,mcginnis,paradox,viscous,vindicta,lady geist,grey talon,seven,wraith,infernus,pocket,dynamo,bebop
6429809,36:49,1,mo & krill,bebop,lash,infernus,pocket,abrams,paradox,warden,seven,wraith,viscous,dynamo
6429812,34:08,0,seven,mo & krill,viscous,pocket,wraith,kelvin,vindicta,bebop,grey talon,paradox,lash,haze
6429814,16:43,1,shiv,wraith,vindicta,mcginnis,paradox,viscous,kelvin,haze,dynamo,warden,pocket,seven
6429815,18:32,1,abrams,paradox,pocket,infernus,warden,dynamo,wraith,vindicta,lash,grey talon,lady geist,yamato
